Ном		Стпт		Фстрт		Шстр		ндлн		фдлн		шлдн
4945		6		6		0		7		7		0
8063		227		227		0		2		2		0
5546		219		219		0		0		0		0
212		2		2		0		0		0		0
5403		182		182		0		29		29		0
3996		84		84		0		94		94		0
110		8		8		0		68		68		0
6144		9		9		0		0		0		0
6284		3		3		0		186		186		0
8861		193		193		0		0		0		0
7061		193		193		0		0		0		0
3284		2		2		0		182		182		0
8743		313		313		0		4		4		0
7460		240		240		0		64		64		0
5837		152		152		0		85		85		0
1178		10		10		0		138		138		0
8668		502		502		0		0		0		0
7771		300		300		0		193		193		0
7037		195		195		0		98		98		0
1159		9		9		0		176		176		0
7884		2		2		0		16		16		0
4051		11		11		0		65		65		0
9186		436		436		0		130		130		0
8628		414		414		0		15		15		0
8457		383		383		0		22		22		0
477		2		2		0		1		1		0
3108		110		110		0		109		109		0
1741		10		0		0		94		94		0
1821		9		9		0		23		23		0
3673		1		1		0		117		5		0
6094		189		189		0		193		193		0
3782		4		4		0		181		181		0
6275		9		9		0		115		115		0
3191		29		29		0		0		0		0
2077		1		1		0		27		27		0
3468		7		7		0		0		0		0
7353		291		291		0		77		77		0
6619		149		149		0		137		137		0
74		5		0		0		43		43		0
4437		4		0		0		4		4		0
5562		2		2		0		142		142		0
6966		8		8		0		105		105		0
9664		408		408		0		93		62		0
7034		27		27		0		99		5		0
928		3		3		0		20		14		0
9095		271		271		0		57		57		0
1407		10		10		0		162		162		0
7187		262		262		0		0		0		0
2644		82		77		0		175		175		0
848		5		5		0		72		72		0
4254		156		150		0		23		23		0
4053		21		21		0		132		129		0
2504		8		8		0		8		8		0
4837		10		0		0		34		34		0
8372		4		4		0		88		88		0
8380		362		362		0		39		39		0
7727		330		330		0		22		22		0
2048		8		8		0		84		84		0
3		2		2		0		0		0		0
7311		179		179		0		141		141		0
1537		2		2		0		79		79		0
6762		4		4		0		171		171		0
9724		1402		750		1304		39		11		3024
9086		539		539		0		157		157		0
4303		6		0		0		0		0		0
9084		400		400		0		136		118		0
7194		224		224		0		168		168		0
1001		1		0		0		190		190		0
4383		7		7		0		8		8		0
4935		11		11		0		64		30		0
5787		30		30		0		193		193		0
5424		8		8		0		12		12		0
4066		1		1		0		2		2		0
6474		3		3		0		0		0		0
9657		1372		749		41741		25		1		2784
9644		1173		653		41600		196		96		0
7821		169		169		0		119		119		0
448		5		0		0		54		54		0
7166		51		51		0		108		108		0
1379		4		0		0		18		18		0
5103		47		47		0		0		0		0
4425		5		5		0		35		35		0
9629		1061		630		27584		109		23		5504
3488		1		1		0		191		191		0
8543		280		280		0		20		20		0
6060		59		51		0		56		56		0
1308		7		7		0		44		44		0
6016		127		127		0		146		146		0
2890		3		3		0		120		120		0
5730		3		0		0		0		0		0
5708		7		7		0		89		89		0
9139		400		400		0		125		125		0
6496		13		13		0		37		20		0
2409		11		11		0		0		0		0
6814		313		313		0		87		87		0
6724		206		206		0		100		100		0
1635		9		9		0		197		197		0
6415		6		6		0		0		0		0
7056		7		7		0		0		0		0
9619		894		575		25839		159		55		2496
9604		892		575		6974		0		0		0
319		10		10		0		28		28		0
883		3		0		0		19		19		0
5592		82		82		0		26		26		0
1374		5		5		0		71		71		0
7892		19		19		0		19		19		0
4286		3		3		0		6		6		0
7947		126		126		0		90		90		0
7716		111		111		0		5		5		0
510		2		2		0		0		0		0
3753		8		0		0		95		95		0
5727		7		7		0		0		0		0
8730		885		575		26350		0		0		0
8428		316		316		0		132		132		0
410		10		10		0		96		96		0
3655		146		146		0		170		6		0
940		7		7		0		12		12		0
2268		10		10		0		132		132		0
6842		105		105		0		16		16		0
2026		4		4		0		96		96		0
4274		2		2		0		177		177		0
7546		150		150		0		163		163		0
4419		9		9		0		135		135		0
8465		690		420		23220		187		155		6336
1466		9		9		0		86		58		0
1763		4		4		0		98		98		0
8233		207		207		0		0		0		0
2221		197		197		0		0		0		0
1265		9		9		0		183		183		0
4811		3		3		0		58		58		0
7830		552		303		17928		137		117		2400
3121		10		10		0		52		52		0
7040		461		302		3657		87		1		8600
6546		324		196		11008		135		106		0
5611		119		61		406		196		135		1220
1042		1		0		97		114		61		0
3140		8		8		0		40		10		0
1291		10		10		0		0		0		0
5735		58		58		0		0		0		0
3004		6		6		0		48		48		0
5044		7		7		0		11		11		0
3272		4		4		0		136		136		0
6155		6		6		0		177		177		0
3251		1		1		0		89		89		0
5296		10		10		0		165		46		0
8086		281		281		0		39		39		0
5937		195		195		0		86		86		0
323		6		6		0		184		184		0
6523		2		0		0		61		61		0
8055		218		218		0		103		103		0
8043		143		143		0		0		0		0
2		8		8		0		130		123		0
3919		8		8		0		80		80		0
7076		6		6		0		4		4		0
7451		95		95		0		122		122		0
4293		7		7		0		81		81		0
6660		418		418		0		79		79		0
1911		3		3		0		48		48		0
6233		268		268		0		145		145		0
4523		262		252		0		0		0		0
3247		74		74		0		178		178		0
872		3		3		0		70		70		0
3420		17		17		0		109		109		0
1827		1		1		0		7		7		0
8108		8		8		0		138		138		0
9147		203		198		0		69		69		0
4791		98		98		0		99		99		0
783		3		3		0		94		94		0
8451		119		119		0		49		49		0
7062		70		70		0		43		43		0
303		3		3		0		38		38		0
1452		6		6		0		64		64		0
8469		198		198		0		0		0		0
7866		198		198		0		0		0		0
7277		12		12		0		0		0		0
4179		6		0		0		6		6		0
5823		156		156		0		28		28		0
4389		41		41		0		106		106		0
3250		5		5		0		28		28		0
5825		183		183		0		10		10		0
5483		12		12		0		169		169		0
2326		8		8		0		0		0		0
8643		10		0		0		18		18		0
9319		543		543		0		84		84		0
7816		170		170		0		82		82		0
3096		7		7		0		162		162		0
9255		195		195		0		102		102		0
4320		176		176		0		11		1		0
1138		11		11		0		54		54		0
3894		1		1		0		169		169		0
7131		11		11		0		92		92		0
8479		213		213		0		60		60		0
4905		1		1		0		21		21		0
7340		6		6		0		199		199		0
5907		358		358		0		180		180		0
5442		347		347		0		8		8		0
5263		181		181		0		156		156		0
1444		10		10		0		171		171		0
9963		1470		999		0		0		0		0
7503		256		256		0		26		26		0
1549		5		5		0		62		62		0
3308		59		59		0		188		129		0
1970		8		8		0		0		0		0
2271		8		8		0		45		45		0
6506		265		262		0		114		114		0
4991		117		117		0		145		145		0
402		3		3		0		114		114		0
1909		4		4		0		51		51		0
2417		11		11		0		129		129		0
5341		9		9		0		18		0		0
3555		2		2		0		119		119		0
9713		614		614		0		198		198		0
3664		12		12		0		0		0		0
827		3		3		0		0		0		0
6192		451		451		0		24		24		0
3762		4		0		0		0		0		0
5568		265		259		0		185		185		0
5086		164		164		0		95		95		0
784		7		7		0		0		0		0
4704		5		5		0		151		151		0
6388		181		176		0		173		173		0
3812		3		3		0		173		173		0
5028		7		7		0		62		62		0
9101		459		459		0		153		153		0
7658		412		412		0		40		40		0
7327		276		276		0		130		130		0
4696		187		187		0		81		81		0
47		3		3		0		105		55		0
2236		6		6		0		177		177		0
5386		196		196		0		0		0		0
1355		3		3		0		188		188		0
5678		134		134		0		8		8		0
1755		1		1		0		124		124		0
3142		7		7		0		166		166		0
3327		4		4		0		96		96		0
5846		8		8		0		96		96		0
8694		10		10		0		184		43		0
9687		1104		999		2625		0		0		0
4103		7		7		0		0		0		0
3569		6		6		0		0		0		0
4695		309		307		0		0		0		0
4346		307		307		0		0		0		0
1529		40		40		0		11		11		0
548		7		7		0		0		0		0
757		11		11		0		23		23		0
4180		109		109		0		197		197		0
3077		3		3		0		106		97		0
9005		936		841		2375		162		158		632
8793		475		475		0		183		183		0
937		11		11		0		23		23		0
1344		6		6		0		108		108		0
8662		188		188		0		0		0		0
1867		9		9		0		170		170		0
7937		2		2		0		0		0		0
5305		11		11		0		105		105		0
6199		294		294		0		174		88		0
6086		178		178		0		110		110		0
1322		6		6		0		31		31		0
1365		1		1		0		168		168		0
6249		3		3		0		0		0		0
6465		2		2		0		1		1		0
7876		10		10		0		20		20		0
8545		822		766		336		112		75		6142
8493		663		613		1800		153		153		0
7589		654		612		1134		5		1		420
951		1		1		0		36		36		0
6609		535		500		1050		115		112		294
2838		83		83		0		20		20		0
460		8		8		0		67		56		0
1094		3		3		0		102		102		0
1732		8		8		0		155		155		0
4723		373		362		693		152		138		2184
3819		201		200		65		162		162		0
886		5		5		0		195		195		0
5671		2		2		0		0		0		0
6847		1		1		0		195		195		0
1388		10		10		0		137		137		0
6977		149		149		0		123		123		0
3554		10		10		0		133		133		0
5672		2		0		0		154		154		0
8203		1		1		0		73		73		0
5561		48		48		0		59		59		0
3015		11		11		0		28		28		0
9578		441		441		0		4		4		0
6919		198		198		0		16		16		0
6817		130		130		0		62		62		0
98		10		10		0		120		120		0
1011		8		8		0		65		65		0
6674		111		111		0		0		0		0
3694		5		5		0		105		105		0
5573		5		5		0		0		0		0
9505		375		375		0		58		58		0
4566		271		271		0		15		15		0
3348		173		173		0		97		97		0
199		8		8		0		164		164		0
6211		298		298		0		77		77		0
4539		173		173		0		116		116		0
4436		10		10		0		161		161		0
8060		3		3		0		47		47		0
6715		1		1		0		101		101		0
9375		6		6		0		136		6		0
9949		892		880		204		119		119		0
7479		475		475		0		64		64		0
572		3		3		0		44		44		0
5666		235		235		0		125		125		0
2793		62		62		0		173		173		0
1078		4		4		0		52		52		0
7423		204		204		0		22		22		0
3050		8		8		0		146		146		0
264		4		4		0		0		0		0
6582		104		99		0		95		95		0
3841		5		5		0		94		94		0
3057		2		2		0		31		31		0
6461		7		0		0		0		0		0
7453		401		401		0		70		27		0
6789		274		274		0		125		125		0
825		180		180		0		92		92		0
301		10		10		0		169		169		0
2193		2		2		0		58		58		0
2197		6		6		0		116		116		0
9647		356		356		0		0		0		0
8151		234		234		0		14		14		0
7272		194		194		0		31		7		0
172		4		4		0		170		170		0
728		5		5		0		179		179		0
4132		2		2		0		13		11		0
434		8		8		0		23		23		0
2866		7		7		0		0		0		0
7308		7		7		0		38		38		0
869		8		8		0		166		1		0
9212		231		231		0		120		120		0
8700		103		103		0		127		127		0
3811		1		1		0		96		96		0
9919		809		804		150		76		76		0
3572		1		1		0		42		42		0
4049		9		9		0		0		0		0
9431		495		495		0		154		154		0
5995		395		387		0		91		91		0
179		1		0		0		0		0		0
2687		192		192		0		195		195		0
1552		9		0		0		173		173		0
884		5		0		0		0		0		0
8477		324		324		0		55		55		0
7285		314		314		0		0		0		0
2123		5		5		0		146		146		0
5998		221		221		0		89		31		0
4060		18		18		0		197		197		0
11		11		11		0		0		0		0
5894		7		7		0		78		78		0
7288		279		279		0		0		0		0
5041		131		131		0		139		139		0
2151		1		1		0		125		125		0
6702		8		8		0		147		147		0
9872		734		734		0		66		66		0
8346		5		0		0		123		89		0
8533		1		0		0		154		154		0
9854		433		433		0		36		36		0
9557		261		261		0		165		165		0
237		8		8		0		170		50		0
6920		194		194		0		66		66		0
6202		150		150		0		44		44		0
1799		49		49		0		99		99		0
500		9		9		0		40		40		0
3265		7		7		0		49		49		0
5210		14		5		0		48		48		0
4897		5		5		0		0		0		0
6635		1		0		0		108		108		0
9308		159		159		0		94		94		0
7889		48		48		0		24		5		0
1521		5		5		0		40		40		0
7583		103		103		0		46		46		0
4252		62		62		0		39		39		0
343		7		7		0		52		52		0
5493		10		0		0		0		0		0
5508		10		10		0		71		71		0
4325		2		2		0		59		59		0
8859		6		6		0		4		4		0
9824		644		638		0		80		80		0
9630		609		609		0		29		29		0
9426		151		151		0		118		118		0
965		8		8		0		110		110		0
6848		7		7		0		137		137		0
3691		3		0		0		180		180		0
8655		298		298		0		157		157		0
3970		4		4		0		167		167		0
7662		176		176		0		115		115		0
4860		4		0		0		165		165		0
8920		12		12		0		0		0		0
5270		9		9		0		0		0		0
8481		294		294		0		0		0		0
6207		131		131		0		160		160		0
1152		9		9		0		122		122		0
7025		12		12		0		39		39		0
1662		11		0		0		1		1		0
9153		93		93		0		23		22		0
6310		4		4		0		80		80		0
9151		4		4		0		44		44		0
7526		472		472		0		132		132		0
7003		341		341		0		127		127		0
3399		210		204		0		44		44		0
2217		8		8		0		0		0		0
2780		9		9		0		195		195		0
4963		194		194		0		143		143		0
4641		6		6		0		183		183		0
9257		526		526		0		0		0		0
6559		136		136		0		192		192		0
3243		9		9		0		122		122		0
4196		8		8		0		0		0		0
8441		401		401		0		116		116		0
7379		53		53		0		194		194		0
1728		10		10		0		29		29		0
4465		7		7		0		0		0		0
6707		1		1		0		42		42		0
7767		222		222		0		163		163		0
6721		179		179		0		35		35		0
1843		2		2		0		120		27		0
1881		8		8		0		166		42		0
4343		55		55		0		44		44		0
2475		5		5		0		16		16		0
3594		45		45		0		0		0		0
3376		4		4		0		37		37		0
6713		219		216		0		176		176		0
5110		216		216		0		0		0		0
3913		208		208		0		8		8		0
2038		5		5		0		0		0		0
3497		13		13		0		195		195		0
2556		11		11		0		0		0		0
6358		11		0		0		0		0		0
8420		122		122		0		125		125		0
7785		17		0		0		101		101		0
6898		11		0		0		0		0		0
9845		460		460		0		0		0		0
9753		162		162		0		41		41		0
66		7		0		0		0		0		0
4335		8		8		0		146		146		0
9491		369		369		0		91		91		0
2455		15		15		0		10		10		0
185		8		8		0		0		0		0
9127		262		262		0		104		104		0
5897		163		163		0		89		89		0
2013		9		9		0		144		144		0
8805		202		202		0		28		28		0
7289		134		134		0		0		0		0
2164		2		2		0		20		20		0
2786		2		2		0		123		123		0
6005		82		82		0		48		48		0
2379		5		5		0		76		44		0
2699		8		8		0		31		5		0
8423		202		202		0		0		0		0
8223		98		98		0		102		102		0
2967		11		11		0		50		50		0
7601		4		4		0		94		94		0
7331		227		227		0		0		0		0
6962		227		227		0		0		0		0
1347		208		208		0		17		17		0
779		8		8		0		199		199		0
6979		9		9		0		151		151		0
9953		1438		976		3234		25		23		174
9518		587		587		0		0		0		0
2526		8		8		0		174		174		0
4892		8		8		0		98		98		0
8854		466		459		0		120		120		0
6123		90		90		0		38		38		0
2288		2		2		0		82		82		0
4213		3		3		0		0		0		0
6557		313		312		0		147		147		0
3581		35		35		0		42		42		0
1723		7		7		0		21		21		0
5794		312		312		0		0		0		0
5542		138		138		0		165		165		0
809		10		10		0		35		30		0
1072		11		11		0		59		59		0
2617		2		2		0		131		131		0
3342		11		11		0		34		34		0
4344		7		7		0		167		167		0
4808		8		8		0		27		27		0
8392		257		257		0		0		0		0
7424		108		102		0		146		146		0
2641		8		8		0		94		94		0
5753		99		90		0		0		0		0
4975		89		89		0		1		1		0
2559		10		10		0		77		77		0
9164		9		9		0		50		50		0
9258		317		317		0		147		42		0
3954		207		207		0		107		52		0
3406		2		0		0		200		200		0
4099		6		0		0		179		179		0
9932		745		745		0		151		151		0
4842		12		12		0		61		21		0
1719		10		10		0		0		0		0
9465		191		191		0		15		15		0
1729		7		0		0		176		176		0
9357		384		384		0		0		0		0
5870		274		274		0		104		104		0
3083		105		105		0		168		42		0
1530		8		8		0		94		94		0
2771		3		3		0		102		102		0
4410		185		185		0		71		39		0
3404		10		10		0		33		33		0
3740		11		11		0		164		164		0
3551		5		5		0		112		112		0
9432		651		651		0		88		88		0
4016		6		6		0		6		6		0
9369		503		503		0		147		147		0
4863		170		170		0		39		39		0
3369		4		4		0		165		165		0
5752		360		360		0		135		135		0
3627		349		349		0		6		6		0
2685		210		210		0		131		131		0
1550		198		198		0		5		5		0
1295		2		2		0		195		135		0
2105		3		0		0		91		91		0
4906		8		8		0		0		0		0
6532		10		10		0		48		48		0
9910		562		562		0		0		0		0
9909		447		447		0		88		88		0
8766		368		368		0		0		0		0
650		4		4		0		18		18		0
6894		295		295		0		73		73		0
1275		6		6		0		0		0		0
4889		120		120		0		168		168		0
2593		8		8		0		109		109		0
5157		2		2		0		121		121		0
6111		200		200		0		0		0		0
1811		7		7		0		192		192		0
7950		144		144		0		185		185		0
2790		8		8		0		110		110		0
6002		43		43		0		91		91		0
5414		8		8		0		29		29		0
6720		4		4		0		144		144		0
7623		3		3		0		14		14		0
5961		87		87		0		145		145		0
1491		11		11		0		69		12		0
8159		281		281		0		162		162		0
7512		47		47		0		0		0		0
669		5		5		0		38		38		0
6654		188		188		0		92		92		0
1017		5		5		0		178		178		0
4554		2		2		0		182		182		0
1972		7		7		0		54		54		0
3064		8		8		0		165		165		0
6937		115		115		0		94		94		0
2482		105		105		0		0		0		0
42		4		4		0		99		99		0
6133		14		14		0		193		193		0
2768		9		9		0		0		0		0
4341		155		155		0		174		174		0
3519		5		5		0		147		147		0
9794		192		192		0		184		184		0
6504		89		82		0		94		94		0
4603		6		6		0		76		76		0
5817		1		1		0		138		138		0
9600		388		388		0		174		174		0
8299		159		159		0		58		41		0
3707		148		142		0		0		0		0
479		2		2		0		140		140		0
6802		6		0		0		151		151		0
9355		253		253		0		127		127		0
9336		180		180		0		70		70		0
1335		13		13		0		167		167		0
939		1		1		0		4		4		0
4684		6		6		0		0		0		0
6455		1		1		0		0		0		0
5156		205		205		0		1		1		0
3976		9		9		0		155		16		0
1656		2		2		0		0		0		0
1917		4		4		0		38		38		0
4397		71		71		0		46		46		0
2995		3		3		0		62		62		0
3182		4		4		0		156		156		0
3332		135		49		0		69		69		0
3283		5		5		0		127		44		0
2584		5		5		0		0		0		0
5127		129		129		0		22		22		0
3445		127		127		0		0		0		0
1730		6		6		0		120		120		0
3109		5		5		0		0		0		0
4804		3		3		0		134		134		0
9112		135		135		0		83		83		0
4856		132		132		0		0		0		0
3112		73		73		0		54		54		0
2664		11		11		0		49		49		0
2751		2		2		0		64		64		0
3603		14		14		0		46		46		0
3049		5		0		0		1		1		0
9902		1239		946		7911		193		30		32600
9806		228		228		0		0		0		0
5719		138		138		0		9		9		0
16		1		1		0		64		64		0
2473		109		109		0		19		19		0
2223		8		8		0		94		94		0
6825		9		9		0		74		74		0
575		1		1		0		0		0		0
2346		4		4		0		87		87		0
4021		2		0		0		184		184		0
7535		39		39		0		184		184		0
7154		10		0		0		23		23		0
9737		1169		937		19952		62		9		8586
9462		1059		902		2041		107		35		8208
1008		107		107		0		169		169		0
96		4		4		0		102		102		0
3609		11		11		0		0		0		0
1930		4		4		0		0		0		0
6039		257		257		0		46		46		0
3285		176		91		0		78		78		0
2267		4		4		0		170		38		0
2742		1		1		0		90		90		0
4338		2		2		0		8		8		0
9377		879		813		5676		171		89		10496
8330		299		299		0		173		173		0
8166		19		19		0		14		9		0
1658		16		16		0		0		0		0
711		9		9		0		0		0		0
1174		10		10		0		0		0		0
1910		1		1		0		51		51		0
6742		75		75		0		193		193		0
5875		11		11		0		61		61		0
6860		10		10		0		65		65		0
8169		143		143		0		154		154		0
7123		4		4		0		135		135		0
9345		730		721		594		140		92		7104
8534		653		653		0		68		68		0
2900		2		2		0		73		73		0
8403		453		453		0		190		190		0
6000		276		276		0		175		175		0
4040		147		147		0		125		125		0
158		8		0		0		137		137		0
1252		6		0		0		115		115		0
5220		8		0		0		100		100		0
3441		78		78		0		54		54		0
3069		1		1		0		67		67		0
7808		279		279		0		80		80		0
4793		203		203		0		66		66		0
564		3		3		0		0		0		0
2212		1		0		0		196		196		0
3297		6		6		0		0		0		0
7276		4		4		0		28		28		0
7907		185		185		0		85		85		0
3116		1		1		0		181		181		0
9434		438		438		0		118		118		0
7726		202		202		0		65		65		0
1089		1		1		0		137		137		0
3998		6		6		0		188		188		0
4958		8		8		0		57		20		0
7429		280		277		0		153		153		0
6342		162		162		0		115		115		0
1241		4		4		0		157		157		0
3000		42		42		0		12		12		0
2977		5		5		0		31		31		0
5348		8		8		0		76		76		0
9184		159		159		0		169		169		0
6382		149		149		0		0		0		0
3461		9		9		0		130		130		0
7558		8		0		0		118		118		0
8417		2		2		0		85		85		0
7482		6		6		0		142		142		0
9933		1006		809		4531		195		190		570
9439		636		636		0		154		154		0
87		1		1		0		37		37		0
9083		190		190		0		115		115		0
1372		10		10		0		57		57		0
6484		54		54		0		129		129		0
5570		9		9		0		39		39		0
7957		6		6		0		44		44		0
4686		1		1		0		0		0		0
7881		360		360		0		0		0		0
7183		168		165		0		190		190		0
2355		6		6		0		159		159		0
5575		2		2		0		110		110		0
5912		7		7		0		95		95		0
5421		198		198		0		3		3		0
2921		190		190		0		0		0		0
283		7		7		0		182		64		0
2264		11		0		0		138		138		0
4450		4		4		0		63		63		0
8982		598		598		0		35		35		0
8937		402		402		0		0		0		0
2945		75		75		0		55		55		0
118		2		2		0		63		49		0
8018		245		245		0		148		148		0
1846		5		5		0		172		172		0
7655		150		141		0		89		89		0
6117		3		3		0		90		90		0
2316		3		3		0		0		0		0
6253		9		9		0		108		108		0
6784		11		11		0		130		130		0
7053		1		0		0		183		183		0
5340		4		4		0		109		109		0
7675		84		84		0		61		61		0
6420		4		4		0		79		79		0
5800		452		452		0		138		138		0
5731		258		258		0		189		189		0
5158		108		108		0		141		141		0
1411		10		10		0		96		96		0
2540		6		6		0		0		0		0
9396		569		569		0		1		1		0
8855		217		217		0		169		11		0
2435		199		199		0		18		18		0
945		9		9		0		185		151		0
6578		385		385		0		176		159		0
6377		272		262		0		107		107		0
717		11		11		0		72		72		0
1361		165		165		0		104		97		0
1264		8		8		0		152		152		0
5900		10		10		0		70		70		0
5781		4		4		0		73		73		0
6378		11		11		0		170		170		0
8753		4		4		0		195		195		0
9905		566		566		0		187		187		0
613		3		3		0		24		24		0
7604		381		381		0		75		62		0
2798		179		179		0		198		198		0
808		10		10		0		165		165		0
